source_url,target_url,match_type,action_type,action_code
/product/oo9469/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/4438-b/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/9111/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/9502/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/vo5357-s/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/4313/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/limited-edition-c004/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/m006/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/c002/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/c002-2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/m002/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/m002-2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/m006-2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/noah/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/alex/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/billie/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/leo/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/sam/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/robin/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/billie-2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/robin-2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/sam-2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/alex-2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/elia/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/michele/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/1251-2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/4295/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/1262/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/1228/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/7104/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/7108-2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/7108/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/7068/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/7101/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/7106/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/1285/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/7098/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/fg50030u/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/fg50002u-2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/fg50017u/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/18059/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/4818021/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/18066/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/1892/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/1057/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/20ag3/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/20003/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/18060/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/12098/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/wl1007/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/hs05-17/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/18023/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/wl1002/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/h057/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/fg50013u/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/fg50002u/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/fg50043u/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/fg50027u/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/j36/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/jc249/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/65/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/jc229/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/jc257/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/jc210-f/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/b1377/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/b2365/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/b1376/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/b2363/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/b1381/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/b2379-u/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/dg5050/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/dg5058/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/dg5087/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/dg1339/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/dg5080/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/dg3320/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/dg5084/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/pv3129-2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/pv3129/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/pv3061/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/k995-2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/k995/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/k1345/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/k949-5/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/k949-4/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/k949-3/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/k949-2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/k949/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/k1269/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/k996/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/k1090-d/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/k1413/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/1295-2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/1295/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/1272/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/3346/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/3359/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/3353/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/3272/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/3261/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/oy8026/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/oy8007/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/oy0826-2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/vy2016/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/vy2016-2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/vo5070/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/vy2011-2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/vy2011/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/vy2004-2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/vy2004/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/ek3006-2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/ek3001-3/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/ek3003-2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/ek3001-2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/ek3003/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/ek1001-2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/ek1001/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/ek3001/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/ek3006/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/ek3203/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/rb1530/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/rb1550/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/rb5206/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/rb1562/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/rb1536/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/rb1053/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/rb1056/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/rb1059/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/hb07-14/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/ha08-20/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/9737/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/hz15-58/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/hb05-12/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/ah5080/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/63005/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/0001/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/63015/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/ah5059/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/mf06-12/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/fd04-08/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/mx03-04/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/mz05-10/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/mb-01-04-2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/mb-01-04/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/mx04-13/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/mb04-03/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/mb05-07/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/mb02-05/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/genug-2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/lemtosh-4/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/mitzen/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/frankie-2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/genug/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/lemtosh-3/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/lemtosh-2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/miltzen-3/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/miltzen-2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/miltzen/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/fanagle-2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/tuchus/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/lemtosh/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/kash/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/fanagle/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/frankie/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/4891048/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/4767347/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/351447/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/157448/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/149848/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/350347/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/451846/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/449947/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/129448/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/449948/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/h70668-2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/h70668/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/148850/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/132253/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/115152/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/133253/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/4871154/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/115254/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/4891154/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/134854/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/919/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/1927/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/hs03-10/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/5240/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/hc08-15/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/1911/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/1955/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/hq07-28/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/tj19901/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/5238/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/vo5387/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/vo5472-2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/vo5224/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/vo5472/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/vo5285/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/vo4259/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/vo4222/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/vo4108/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/vo3987-b/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/vo4208/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/1151/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/1144/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/2086/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/2289/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/94120-2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/94120/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/ds1440-3/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/ds1441-2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/ds1440-2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/ds1441/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/ds1440/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/20p2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/1303/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/56039/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/rlt5882/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/69795/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/7501251/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/7525351/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/7511952/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/7518352/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/7521351/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/7501951/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/106254/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/106854/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/106952/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/103252/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/103256/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/103954/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/103950/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/106850/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/286847/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/298148/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/247448-2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/247448/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/299050/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/232245/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/285446/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/298448-2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/298448/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/326248/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/4971046/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/446546/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/4903545/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/493745/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/4931745/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/4787046-2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/4787046/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/4863346/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/481247/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/366247-2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/366247/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/325649/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/286147-2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/286147/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/363147/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/294851/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/294251/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/299150/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/249451/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/301950/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/481439/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/4811739/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/4812741/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/4953343-2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/4953343/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/4813343/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/479744/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/481043/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/487344/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/487444/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/bb-0185-o/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/bb-0104-o/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/bb-0105-o/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/bb-0171-o/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/bb-090-o/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/bb-0242-o/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/bb-0128-o/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/fe50048i/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/ff-0333/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/fe50009u/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/fe50012u/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/fe50038i/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/fe50007u/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/ff-0329/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/fe50021u/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/fe0130/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/gg1208o/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/gg0967o/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/gg0202o/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/gg10922oa/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/gg1145o/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/gg10079o/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/gg0968o/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/gg1160o/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/gg0634o/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/gg0025o/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/gg0958o/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/gg0184o/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/gg0737o/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/gg1150o/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/gg1025o/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/kf-111/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/kf-040/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/fk-355/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/kf-196/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/kf-114/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/kf-070/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/kf-318/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/kf-250/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/kf-284/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/kf363/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/kf357-2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/kf357/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/kf231-2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/kf366/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/kf322/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/kf358/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/kf231/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/kf229/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/kf347/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/j-ch1083/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/j-ch1078/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/j-ch1055/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/j-ch1062-2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/j-ch1085/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/j-ch1087/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/j-ch1013/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/j-ch1086/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/j-ch1072/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/j-ch1082/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/j-ch1088/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/j-ch1025/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/j-ch1062/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/j-ch1080/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/j-ch1052/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/ho220-075/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/ho210-120/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/8223/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/3694/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/ry8823/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/wl1105/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/cs5186/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/cs5058/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/cs4975/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/cj1450/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/cs5204/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/cs4757/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/cj1416/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/cs4912/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/cj1420/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/cj1410/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/cs5024/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/glamour8/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/glamour3/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/cs5064/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/vo4270/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/vo5281/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/vo4109/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/vo4258/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/vo5461/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/vo4221/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/vo4183/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/vo4177/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/vo4181-b/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/vo4213/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/vo5413/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/vo5406/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/vo5334/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/vo5371/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/amethyst/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/bonnie/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/pe5472/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/pe5537/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/pe5796/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/pe6007-3/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/pe6007-2/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/pe6007/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/6114/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/6152/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/capri/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/carvinia/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/6146/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/6123/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/6182/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/6185/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/6116/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/6142/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/6188/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/6120/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/6196/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/6170/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/6193/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/gyv-426/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/gyv-435/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/gyv-791/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/gyv-743/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/gyv-679/,https://www.prizma-optic.co.il/en/products/,url,url,301
/product/gyv-788/,https://www.prizma-optic.co.il/en/products/,url,url,301
